age_from,age_to,node,knn_stability
1,2,K29,0.0
1,2,F34,0.06382978723404255
1,2,I32,0.02040816326530612
1,2,G62,0.0
1,2,H67,0.0
1,2,I89,0.02040816326530612
1,2,E46,0.02040816326530612
1,2,F38,0.0
1,2,E15,0.0
1,2,G05,0.02040816326530612
1,2,L80,0.0
1,2,F40,0.0
1,2,C39,0.041666666666666664
1,2,F24,0.0
1,2,H73,0.0
1,2,K44,0.041666666666666664
1,2,K65,0.1111111111111111
1,2,H52,0.13636363636363635
1,2,K21,0.041666666666666664
1,2,H82,0.041666666666666664
1,2,C64,0.0
1,2,E13,0.0
1,2,F32,0.0
1,2,I12,0.02040816326530612
1,2,A09,0.08695652173913043
1,2,L14,0.02040816326530612
1,2,N77,0.0
1,2,N44,0.02040816326530612
1,2,A86,0.0
1,2,M41,0.0
1,2,J37,0.02040816326530612
