node,mean_drift,std_drift,n_transitions,chronic
N81,1.858436820762498,1.2594036240689261,7,True
G51,1.8538412914744444,2.2588490871810896,7,True
K29,1.8519386393683297,0.6510596186433435,7,True
J36,1.8455090235386575,1.8973314726215438,7,False
F44,1.8431715688535146,0.9646828968846984,7,False
H81,1.841376753790038,1.4603217750631816,7,True
N31,1.8332922969545637,1.1779226875613056,7,False
K44,1.8323758329663957,0.6871726885167893,7,False
E86,1.8099306992122106,1.1024072532559248,7,False
F17,1.802645172391619,0.6106328578922015,7,True
F32,1.7997861078807287,0.5500203678218116,7,True
H83,1.7906733666147505,2.933845597252172,7,False
H46,1.7899827393037933,2.9367078519255685,7,True
D17,1.7815382587058204,1.668755123630017,7,False
M75,1.7732125893235207,1.2814076592547925,7,True
K61,1.7710307921682085,1.3599846895406156,7,False
N18,1.766093128493854,0.8721591873362973,7,True
H90,1.7638421803712845,1.4206109010659485,7,True
A09,1.7625256861959184,1.1906556183774604,7,False
F50,1.7557909520609039,0.9424074093854243,7,False
F23,1.7549401734556471,1.2008540856504661,7,False
F19,1.743940879191671,0.9348998099347167,7,False
K62,1.7434383971350533,1.0173915365708377,7,False
D62,1.7373639409031187,1.5764486402105544,7,True
F33,1.7327002116612025,0.5801927677520184,7,True
F31,1.7304852828383446,0.8427775361058149,7,False
M53,1.7225509520087923,0.9404010125769164,7,True
K25,1.715933505977903,0.860680775164228,7,True
I84,1.7140807605215482,1.0034600660870299,7,True
N95,1.7126338737351554,1.5520905997308212,7,True
E11,1.6932782190186637,0.8615295590134114,7,True
D21,1.692022064966815,1.558905199024716,7,False
K71,1.687005759349891,1.1444634231428767,7,True
E16,1.6775194076555116,1.9871402869220556,7,False
N71,1.6728017553687096,1.5707786863071092,7,False
F60,1.6701681965163775,0.9118329629457294,7,False
N35,1.6700755868639265,1.0729655356441445,7,False
K31,1.6678447414721762,0.8486648172111737,7,False
N97,1.6634191093700272,1.5503909601416452,7,False
N77,1.6616076667393957,2.180668711300533,7,False
C54,1.655934400856495,1.5386211686649025,7,False
K63,1.648822385285582,0.8216713941745575,7,False
D68,1.648059789623533,1.38589776320214,7,False
M19,1.636435333107199,1.2098374155892417,7,True
A69,1.6209882396672453,2.3302563443565356,7,False
J35,1.6173804647156171,1.2866544667509294,7,False
D43,1.6097591806735312,1.9967883578979844,7,False
I47,1.6014713400176592,1.0976123096706025,7,True
A08,1.5949452104313033,1.399236575409536,7,False
D18,1.5921292901039124,1.0709302649992714,7,False
K70,1.5906208381056786,1.114958073675324,7,True
J06,1.586081624031067,0.733772641094898,7,False
M71,1.585067300924233,1.4412007946418255,7,True
G54,1.5769876763224602,1.083593149172298,7,True
K26,1.5742513909935951,1.0689546777116097,7,True
G91,1.5674144476652145,1.2380909550042765,7,False
K40,1.535149703600577,2.4233492260570273,7,False
F48,1.52480664317097,1.0266976286067309,7,False
D34,1.5241518488952093,1.3959658706159705,7,False
G82,1.5177530156714576,1.2413157769534833,7,False
